adcode,province,city,district,level,lng,lat
230402,黑龙江省,鹤岗市,向阳区,district,130.294331,47.342478
230404,黑龙江省,鹤岗市,南山区,district,130.285991,47.315121
230421,黑龙江省,鹤岗市,萝北县,district,130.820566,47.578979
230406,黑龙江省,鹤岗市,东山区,district,130.317151,47.338571
231100,黑龙江省,黑河市,,city,127.528226,50.244887
231181,黑龙江省,黑河市,北安市,district,126.490989,48.241168
231123,黑龙江省,黑河市,逊克县,district,128.478698,49.56429
231182,黑龙江省,黑河市,五大连池市,district,126.205446,48.517342
231183,黑龙江省,黑河市,嫩江市,district,125.221192,49.185766
231124,黑龙江省,黑河市,孙吴县,district,127.336163,49.425645
231102,黑龙江省,黑河市,爱辉区,district,127.500703,50.252361
231000,黑龙江省,牡丹江市,,city,129.632928,44.551486
231004,黑龙江省,牡丹江市,爱民区,district,129.591227,44.595897
231002,黑龙江省,牡丹江市,东安区,district,129.626651,44.58125
231081,黑龙江省,牡丹江市,绥芬河市,district,131.151805,44.412487
231086,黑龙江省,牡丹江市,东宁市,district,131.124839,44.090361
231084,黑龙江省,牡丹江市,宁安市,district,129.482505,44.340617
231005,黑龙江省,牡丹江市,西安区,district,129.616021,44.577611
231083,黑龙江省,牡丹江市,海林市,district,129.380756,44.594017
231085,黑龙江省,牡丹江市,穆棱市,district,130.52446,44.918842
231003,黑龙江省,牡丹江市,阳明区,district,129.635836,44.595851
231025,黑龙江省,牡丹江市,林口县,district,130.282286,45.279754
230700,黑龙江省,伊春市,,city,128.840863,47.728332
230722,黑龙江省,伊春市,嘉荫县,district,130.402406,48.888613
230723,黑龙江省,伊春市,汤旺县,district,129.56205,48.456644
230724,黑龙江省,伊春市,丰林县,district,129.533661,48.290566
230719,黑龙江省,伊春市,友好区,district,128.836341,47.840801
230751,黑龙江省,伊春市,金林区,district,129.428839,47.413019
230726,黑龙江省,伊春市,南岔县,district,129.283584,47.139009
230725,黑龙江省,伊春市,大箐山县,district,129.020519,47.028313
230781,黑龙江省,伊春市,铁力市,district,128.032554,46.986604
230717,黑龙江省,伊春市,伊美区,district,128.907156,47.728257
230718,黑龙江省,伊春市,乌翠区,district,128.68003,47.729319
230300,黑龙江省,鸡西市,,city,130.969385,45.295087
230304,黑龙江省,鸡西市,滴道区,district,130.844193,45.349068
230303,黑龙江省,鸡西市,恒山区,district,130.90466,45.21119
230307,黑龙江省,鸡西市,麻山区,district,130.477691,45.211863
230302,黑龙江省,鸡西市,鸡冠区,district,130.981342,45.303892
230305,黑龙江省,鸡西市,梨树区,district,130.69699,45.092046
230381,黑龙江省,鸡西市,虎林市,district,132.937002,45.763262
230382,黑龙江省,鸡西市,密山市,district,131.846824,45.529482
230306,黑龙江省,鸡西市,城子河区,district,131.011476,45.336804
230321,黑龙江省,鸡西市,鸡东县,district,131.124083,45.260413
230200,黑龙江省,齐齐哈尔市,,city,123.918193,47.354892
230229,黑龙江省,齐齐哈尔市,克山县,district,125.875103,48.037748
230225,黑龙江省,齐齐哈尔市,甘南县,district,123.507935,47.921698
230230,黑龙江省,齐齐哈尔市,克东县,district,126.249124,48.041562
230223,黑龙江省,齐齐哈尔市,依安县,district,125.306161,47.893442
230227,黑龙江省,齐齐哈尔市,富裕县,district,124.474411,47.774038
230208,黑龙江省,齐齐哈尔市,梅里斯达斡尔族区,district,123.752482,47.309755
230207,黑龙江省,齐齐哈尔市,碾子山区,district,122.887548,47.516614
230221,黑龙江省,齐齐哈尔市,龙江县,district,123.204953,47.338512
230206,黑龙江省,齐齐哈尔市,富拉尔基区,district,123.628926,47.20873
230202,黑龙江省,齐齐哈尔市,龙沙区,district,123.958447,47.317103
230205,黑龙江省,齐齐哈尔市,昂昂溪区,district,123.822137,47.154806
230224,黑龙江省,齐齐哈尔市,泰来县,district,123.416631,46.393694
230231,黑龙江省,齐齐哈尔市,拜泉县,district,126.09905,47.59586
230204,黑龙江省,齐齐哈尔市,铁锋区,district,123.978079,47.340719
230203,黑龙江省,齐齐哈尔市,建华区,district,123.95555,47.354212
230281,黑龙江省,齐齐哈尔市,讷河市,district,124.88293,48.466829
231200,黑龙江省,绥化市,,city,126.968714,46.654147
231226,黑龙江省,绥化市,绥棱县,district,127.114928,47.235814
231283,黑龙江省,绥化市,海伦市,district,126.930191,47.450661
231224,黑龙江省,绥化市,庆安县,district,127.505861,46.864084
231221,黑龙江省,绥化市,望奎县,district,126.486333,46.832185
231202,黑龙江省,绥化市,北林区,district,126.984995,46.638114
231223,黑龙江省,绥化市,青冈县,district,126.099314,46.70398
231225,黑龙江省,绥化市,明水县,district,125.90601,47.173649
231222,黑龙江省,绥化市,兰西县,district,126.287734,46.252966
231282,黑龙江省,绥化市,肇东市,district,125.962419,46.050664
231281,黑龙江省,绥化市,安达市,district,125.307629,46.451882
230600,黑龙江省,大庆市,,city,125.104078,46.589498
230605,黑龙江省,大庆市,红岗区,district,124.891041,46.398567
230606,黑龙江省,大庆市,大同区,district,124.812221,46.039972
230623,黑龙江省,大庆市,林甸县,district,124.863628,47.171677
230604,黑龙江省,大庆市,让胡路区,district,124.889858,46.642567
230624,黑龙江省,大庆市,杜尔伯特蒙古族自治县,district,124.442829,46.862348
230602,黑龙江省,大庆市,萨尔图区,district,125.135269,46.629281
230603,黑龙江省,大庆市,龙凤区,district,125.135093,46.562369
230621,黑龙江省,大庆市,肇州县,district,125.268449,45.699543
230622,黑龙江省,大庆市,肇源县,district,125.078311,45.518982
230100,黑龙江省,哈尔滨市,,city,126.53505,45.802981
230126,黑龙江省,哈尔滨市,巴彦县,district,127.403521,46.086182
230123,黑龙江省,哈尔滨市,依兰县,district,129.567777,46.325536
230128,黑龙江省,哈尔滨市,通河县,district,128.74629,45.990214
230127,黑龙江省,哈尔滨市,木兰县,district,128.043194,45.950649
230124,黑龙江省,哈尔滨市,方正县,district,128.829513,45.851673
230125,黑龙江省,哈尔滨市,宾县,district,127.466372,45.746313
230129,黑龙江省,哈尔滨市,延寿县,district,128.311071,45.445956
230183,黑龙江省,哈尔滨市,尚志市,district,128.009218,45.209199
230113,黑龙江省,哈尔滨市,双城区,district,126.31279,45.382873
230108,黑龙江省,哈尔滨市,平房区,district,126.63675,45.597529
230112,黑龙江省,哈尔滨市,阿城区,district,126.957984,45.548671
230184,黑龙江省,哈尔滨市,五常市,district,127.167501,44.932164
230102,黑龙江省,哈尔滨市,道里区,district,126.616912,45.755832
230110,黑龙江省,哈尔滨市,香坊区,district,126.662959,45.707871
230104,黑龙江省,哈尔滨市,道外区,district,126.649094,45.792351
230103,黑龙江省,哈尔滨市,南岗区,district,126.66882,45.759967
230111,黑龙江省,哈尔滨市,呼兰区,district,126.587704,45.889557
230109,黑龙江省,哈尔滨市,松北区,district,126.516602,45.794991
230800,黑龙江省,佳木斯市,,city,130.318916,46.800002
230828,黑龙江省,佳木斯市,汤原县,district,129.904747,46.730623
230882,黑龙江省,佳木斯市,富锦市,district,132.037659,47.250144
230881,黑龙江省,佳木斯市,同江市,district,132.510113,47.642475
230883,黑龙江省,佳木斯市,抚远市,district,134.30786,48.365027
230826,黑龙江省,佳木斯市,桦川县,district,130.71908,47.023001
230805,黑龙江省,佳木斯市,东风区,district,130.403588,46.822609
230804,黑龙江省,佳木斯市,前进区,district,130.375254,46.81405
230811,黑龙江省,佳木斯市,郊区,district,130.327182,46.809596
230803,黑龙江省,佳木斯市,向阳区,district,130.365263,46.807808
230822,黑龙江省,佳木斯市,桦南县,district,130.553472,46.239314
230900,黑龙江省,七台河市,,city,131.003015,45.771178
230921,黑龙江省,七台河市,勃利县,district,130.592009,45.755856
230903,黑龙江省,七台河市,桃山区,district,131.020046,45.765733
230904,黑龙江省,七台河市,茄子河区,district,131.067545,45.785755
230902,黑龙江省,七台河市,新兴区,district,130.93226,45.816579
230500,黑龙江省,双鸭山市,,city,131.141563,46.676157
230522,黑龙江省,双鸭山市,友谊县,district,131.807815,46.767299
230502,黑龙江省,双鸭山市,尖山区,district,131.158372,46.646083
230503,黑龙江省,双鸭山市,岭东区,district,131.165067,46.592663
230506,黑龙江省,双鸭山市,宝山区,district,131.401589,46.577167
230524,黑龙江省,双鸭山市,饶河县,district,134.014125,46.79726
230523,黑龙江省,双鸭山市,宝清县,district,132.196907,46.327335
230521,黑龙江省,双鸭山市,集贤县,district,131.141452,46.728448
230505,黑龙江省,双鸭山市,四方台区,district,131.337636,46.597143
650000,新疆维吾尔自治区,,,province,87.628579,43.793301
659005,新疆维吾尔自治区,北屯市,,city,87.834419,47.326733
659008,新疆维吾尔自治区,可克达拉市,,city,80.994153,43.940381
659007,新疆维吾尔自治区,双河市,,city,82.36895,44.846859
659006,新疆维吾尔自治区,铁门关市,,city,85.670291,41.862997
654200,新疆维吾尔自治区,塔城地区,,city,82.980316,46.745364
654226,新疆维吾尔自治区,塔城地区,和布克赛尔蒙古自治县,district,85.728328,46.793235
654221,新疆维吾尔自治区,塔城地区,额敏县,district,83.628303,46.524673
654224,新疆维吾尔自治区,塔城地区,托里县,district,83.606372,45.948935
654202,新疆维吾尔自治区,塔城地区,乌苏市,district,84.713762,44.418693
654225,新疆维吾尔自治区,塔城地区,裕民县,district,82.982252,46.201049
654201,新疆维吾尔自治区,塔城地区,塔城市,district,82.986923,46.751669
654203,新疆维吾尔自治区,塔城地区,沙湾市,district,85.619483,44.326267
659009,新疆维吾尔自治区,昆玉市,,city,79.270193,37.215372
653200,新疆维吾尔自治区,和田地区,,city,79.921646,37.114406
653226,新疆维吾尔自治区,和田地区,于田县,district,81.677417,36.85708
653227,新疆维吾尔自治区,和田地区,民丰县,district,82.695946,37.064428
653201,新疆维吾尔自治区,和田地区,和田市,district,79.912881,37.112246
653224,新疆维吾尔自治区,和田地区,洛浦县,district,80.179911,37.066226
653222,新疆维吾尔自治区,和田地区,墨玉县,district,79.728434,37.277518
653223,新疆维吾尔自治区,和田地区,皮山县,district,78.28548,37.578264
653225,新疆维吾尔自治区,和田地区,策勒县,district,80.801433,36.99785
653221,新疆维吾尔自治区,和田地区,和田县,district,79.848009,37.248776
654300,新疆维吾尔自治区,阿勒泰地区,,city,88.141253,47.844924
654321,新疆维吾尔自治区,阿勒泰地区,布尔津县,district,86.875043,47.701892
654324,新疆维吾尔自治区,阿勒泰地区,哈巴河县,district,86.418621,48.060846
654322,新疆维吾尔自治区,阿勒泰地区,富蕴县,district,89.525463,46.994046
654326,新疆维吾尔自治区,阿勒泰地区,吉木乃县,district,85.874096,47.443101
654325,新疆维吾尔自治区,阿勒泰地区,青河县,district,90.375159,46.678532
654323,新疆维吾尔自治区,阿勒泰地区,福海县,district,87.486703,47.111918
654301,新疆维吾尔自治区,阿勒泰地区,阿勒泰市,district,88.131842,47.827308
659001,新疆维吾尔自治区,石河子市,,city,86.080397,44.305368
652300,新疆维吾尔自治区,昌吉回族自治州,,city,87.308995,44.011044
652325,新疆维吾尔自治区,昌吉回族自治州,奇台县,district,89.590929,44.021383
652324,新疆维吾尔自治区,昌吉回族自治州,玛纳斯县,district,86.20488,44.284601
652323,新疆维吾尔自治区,昌吉回族自治州,呼图壁县,district,86.871532,44.179362
652328,新疆维吾尔自治区,昌吉回族自治州,木垒哈萨克自治县,district,90.286013,43.834631
652302,新疆维吾尔自治区,昌吉回族自治州,阜康市,district,87.953826,44.164525
652327,新疆维吾尔自治区,昌吉回族自治州,吉木萨尔县,district,89.179698,44.000404
652301,新疆维吾尔自治区,昌吉回族自治州,昌吉市,district,87.267432,44.014468
652800,新疆维吾尔自治区,巴音郭楞蒙古自治州,,city,86.145298,41.764115
652822,新疆维吾尔自治区,巴音郭楞蒙古自治州,轮台县,district,84.251508,41.778043
652825,新疆维吾尔自治区,巴音郭楞蒙古自治州,且末县,district,85.529619,38.145749
652826,新疆维吾尔自治区,巴音郭楞蒙古自治州,焉耆回族自治县,district,86.57434,42.059509
652824,新疆维吾尔自治区,巴音郭楞蒙古自治州,若羌县,district,88.167226,39.022626
652829,新疆维吾尔自治区,巴音郭楞蒙古自治州,博湖县,district,86.632116,41.980745
652828,新疆维吾尔自治区,巴音郭楞蒙古自治州,和硕县,district,86.877688,42.28361
652827,新疆维吾尔自治区,巴音郭楞蒙古自治州,和静县,district,86.384065,42.323625
652823,新疆维吾尔自治区,巴音郭楞蒙古自治州,尉犁县,district,86.261613,41.343871
652801,新疆维吾尔自治区,巴音郭楞蒙古自治州,库尔勒市,district,86.174633,41.725891
652700,新疆维吾尔自治区,博尔塔拉蒙古自治州,,city,82.066363,44.906039
652723,新疆维吾尔自治区,博尔塔拉蒙古自治州,温泉县,district,81.024827,44.968857
652701,新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,district,82.051433,44.853882
652722,新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,district,82.890709,44.599202
652702,新疆维吾尔自治区,博尔塔拉蒙古自治州,阿拉山口市,district,82.554609,45.173274
654000,新疆维吾尔自治区,伊犁哈萨克自治州,,city,81.323691,43.917106
